frame,time_sec,route_a_anchor_x,route_a_anchor_y,route_a_tip_x,route_a_tip_y,x_route_a_px,anchor_x_x,anchor_y_x,tip_x_x,tip_y_x,x_px,x_fit_px,kappa_fit_px_inv,quality,centerline_points,quadratic_rmse_px,circle_rmse_px,model_name,route_c_anchor_x,route_c_anchor_y,route_c_tip_x,route_c_tip_y,route_c_axis_theta_rad,x_route_c_px,kappa_route_c_px_inv,temperature_c,x_true_px,kappa_true_px_inv,anchor_x_y,anchor_y_y,tip_x_y,tip_y_y,x_recovery_true,kappa_recovery_true,x_route_a_recovery,x_fit_recovery,x_route_c_recovery,kappa_fit_recovery,kappa_route_c_recovery
47,2.35,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.8090164499073,249.1767982683541,349.84583157748386,349.84583157748386,0.004535288731302201,0.8236200394177152,356,1.4241699031300652,0.21006825715277566,circle,585.6038924893805,31.973427070377255,310.64571271945096,248.94122430610338,2.473537297032548,350.25280250087377,0.0045361022496645306,24.41544885177453,349.7066224540473,0.0044999445142289,585.0,32.0,311.0678044855137,249.38416236890583,2.1049821263189187e-05,1.1099140189131293e-05,0.0,0.0,0.0,0.00018215795074992924,3.665362716770142e-05
48,2.4,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.8090164499073,249.1767982683541,349.84583157748386,349.84583157748386,0.0045352537064979465,0.8237791375032851,356,1.4197933984789934,0.2060734777649343,circle,585.6039342541582,31.973427070377255,310.6450623683065,248.9411314136884,2.473538729315013,350.25328828827094,0.0045361022496645306,24.50939457202505,349.70668251260327,0.0044999418457553,585.0,32.0,311.06787345728304,249.38434589858483,2.2187223486562508e-05,1.1698872000652413e-05,0.0,0.0,0.0,0.0001899566565643478,3.665362716770142e-05
49,2.45,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.8090164499073,249.1767982683541,349.84583157748386,349.84583157748386,0.0045352537064979465,0.8237791375032851,356,1.4197933984789934,0.2060734777649343,circle,585.6039941336455,31.973427070377255,310.64412993870724,248.94099822820198,2.4735407828238465,350.25398477708234,0.0045361022496645306,24.603340292275576,349.70674545947963,0.0044999390489487,585.0,32.0,311.0679457462133,249.38453825459104,2.337932536101973e-05,1.2327446280019196e-05,0.0,0.0,0.0,0.0001899566565643478,3.665362716770142e-05
50,2.5,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.8090164499073,249.1767982683541,349.84583157748386,349.84583157748386,0.0045352537064979465,0.8237791375032851,356,1.4197933984789934,0.2060734777649343,circle,585.6040799725729,31.973427070377255,310.64279327361476,248.940807297553,2.4735437265864464,350.25498321335914,0.0045361022496645306,24.697286012526096,349.70681143357626,0.0044999361176375,585.0,32.0,311.0680215118445,249.38473986138865,2.4628757402654932e-05,1.2986250088708447e-05,0.0,0.0,0.0,0.0001899566565643478,3.665362716770142e-05
51,2.55,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.004534656825343927,0.8118436157339419,357,1.4040302152439599,0.21719849373127978,circle,585.6042030250867,31.973427070377255,310.63898138669106,248.9402627541704,2.4735519062881126,350.2577349571171,0.0045361022496645306,24.791231732776616,349.70688058047034,0.0044999330453533,585.0,32.0,311.06810092139057,249.384951163851,2.5938276584496637e-05,1.3676737188450186e-05,0.0,0.0,0.0,0.00032285962705657533,3.665362716770142e-05
52,2.6,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.004534656825343927,0.8118436157339419,357,1.4040302152439599,0.21719849373127978,circle,585.6043767420961,31.97342707037725,310.6376528544699,248.94007297193048,2.4735549884461596,350.25879671931733,0.0045361022496645306,24.88517745302714,349.70695305274046,0.0044999298253165,585.0,32.0,311.0681841501077,249.38517262824595,2.731077247370981e-05,1.4400431250281692e-05,0.0,0.0,0.0,0.00032285962705657533,3.665362716770142e-05
53,2.65,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.004534656825343931,0.8124897892575677,357,1.4106434034111093,0.21719849373128258,circle,585.6046246251697,31.97342707037725,310.63672127683463,248.93993990524422,2.4735573726075595,350.2596402149437,0.0045361022496645306,24.979123173277664,349.70702901030126,0.0044999264504217,585.0,32.0,311.0682713816818,249.38540474326183,2.8749273569029333e-05,1.5158929214287978e-05,0.0,0.0,0.0,0.0003228596270556097,3.665362716770142e-05
54,2.7,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.004534656825343931,0.8124897892575677,357,1.4106434034111093,0.21719849373128258,circle,585.604978632866,31.97342707037725,310.63606859337625,248.9398466933107,2.4735593618840284,350.26037276903,0.0045361022496645306,25.073068893528184,349.7071086207575,0.0044999229132217,585.0,32.0,311.06836280863314,249.3856480210863,3.025695400636104e-05,1.5953904813479185e-05,0.0,0.0,0.0,0.0003228596270556097,3.665362716770142e-05
55,2.75,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.004534656825343931,0.8124897892575677,357,1.4106434034111093,0.21719849373128258,circle,585.6054839050205,31.97342707037725,310.63561131351463,248.9397814136742,2.4735612104866296,350.261087975827,0.0045361022496645306,25.167014613778704,349.7071920597724,0.0044999192059111,585.0,32.0,311.06845863274253,249.38590299853632,3.1837140535664025e-05,1.6787112265508878e-05,0.0,0.0,0.0,0.0003228596270556097,3.665362716770142e-05
56,2.8,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.004534656825343931,0.8124897892575677,357,1.4106434034111093,0.21719849373128258,circle,585.6062050756416,31.97342707037725,310.63529094227135,248.9397357157544,2.473563154887124,350.2618773240136,0.0045361022496645306,25.260960334029228,349.70727951145636,0.0044999153203094,585.0,32.0,311.06855906549566,249.38617023824224,3.34933198789187e-05,1.7660390143149585e-05,0.0,0.0,0.0,0.0003228596270556097,3.665362716770142e-05
57,2.85,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.004534656825343927,0.8118436157339419,357,1.4040302152439599,0.21719849373127978,circle,585.6072343962956,31.97342707037725,310.6357665623475,248.93915148970996,2.4735654435384102,350.26195011100157,0.0045361022496645306,25.35490605427975,349.7073711687719,0.0044999112478426,585.0,32.0,311.0686643285508,249.38645032988836,3.52291464035132e-05,1.8575665429178824e-05,0.0,0.0,0.0,0.00032285962705657533,3.665362716770142e-05
58,2.9,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.004534656825343931,0.8124897892575677,357,1.4106434034111093,0.21719849373128258,circle,585.608702315141,31.973427070377255,310.6366000382409,248.93834742614285,2.473568367705946,350.26195011100157,0.0045361022496645306,25.448851774530272,349.7074672339605,0.0044999069795243,585.0,32.0,311.0687746542271,249.38674389151453,3.704845020362829e-05,1.9534957767371827e-05,0.0,0.0,0.0,0.0003228596270556097,3.665362716770142e-05
59,2.95,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.004534656825343931,0.8124897892575677,357,1.4106434034111093,0.21719849373128258,circle,585.6107986848567,31.973427070377255,310.6378422138379,248.93726485250386,2.4735723047306424,350.26195011100157,0.0045361022496645306,25.542797494780793,349.7075679189872,0.0044999025059361,585.0,32.0,311.0688902860185,249.3870515708782,3.895524552072404e-05,2.0540383917203495e-05,0.0,0.0,0.0,0.0003228596270556097,3.665362716770142e-05
60,3.0,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.004535750504761355,0.8106270637604424,357,1.3961467347742076,0.22319701052109053,circle,585.6137908154067,31.973427070377255,310.63965152272834,248.93576577415436,2.4735777564490387,350.26195011100157,0.0045361022496645306,25.636743215031316,349.70767344600876,0.0044998978172068,585.0,32.0,311.069011479131,249.3873740468839,4.095373960754982e-05,2.1594162423760877e-05,0.0,0.0,0.0,7.933837937850472e-05,3.665362716770142e-05
61,3.05,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.0045357505047613515,0.8112722689896081,357,1.402752086528404,0.2231970105210934,circle,585.6180512249086,31.97342707037725,310.64225299602157,248.93366325191388,2.473585402680439,350.26195011100157,0.0045361022496645306,25.730688935281837,349.70778404786415,0.0044998929029904,585.0,32.0,311.0691385010455,249.38771203108092,4.304834202060666e-05,2.269861851066368e-05,0.0,0.0,0.0,7.933837937927723e-05,3.665362716770142e-05
62,3.1,587.0,31.0,310.0,248.0,351.8778197045105,585.354745166004,32.21678383797157,310.79317629126115,249.1745353885475,349.9353098228894,349.9353098228894,0.004535750504761352,0.8106270637604422,357,1.3961467347742096,0.22319701052109114,circle,585.636087534201,31.97342707037725,310.65335301526216,248.92487189628423,2.4736173736568143,350.26195011100157,0.0045361022496645306,25.824634655532357,349.70789996858673,0.0044998877524435,585.0,32.0,311.0692716321089,249.38806626923133,4.524367431737858e-05,2.38561892082738e-05,0.0,0.0,0.0,7.93383793790841e-05,3.665362716770142e-05
63,3.15,587.0,31.0,310.0,248.0,351.8778197045105,585.354745166004,32.21678383797157,310.79317629126115,249.1745353885475,349.9353098228894,349.9353098228894,0.004535750504761352,0.8106270637604422,357,1.3961467347742096,0.22319701052109114,circle,585.6360875337934,31.97342707037725,310.6533409771397,248.9248566386585,2.473617429142572,350.26195011100157,0.0045361022496645306,25.91858037578288,349.7080214639433,0.0044998823542012,585.0,32.0,311.0694111661531,249.38843754295615,4.75445802659842e-05,2.506942872966988e-05,0.0,0.0,0.0,7.93383793790841e-05,3.665362716770142e-05
64,3.2,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.0045357505047613515,0.8112722689896081,357,1.402752086528404,0.2231970105210934,circle,585.6180512236338,31.97342707037725,310.6422153415751,248.93361553020708,2.47358557622918,350.26195011100157,0.0045361022496645306,26.012526096033405,349.7081488019982,0.0044998766963523,585.0,32.0,311.0695574111429,249.3888266714584,4.995613652957068e-05,2.634101410374388e-05,0.0,0.0,0.0,7.933837937927723e-05,3.665362716770142e-05
65,3.25,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.0045357505047613515,0.8112722689896081,357,1.402752086528404,0.2231970105210934,circle,585.6137883297874,31.97342707037725,310.63958190725,248.9356806949594,2.473578065856988,350.26195011100157,0.0045361022496645306,26.106471816283925,349.7082822637033,0.0044998707664127,585.0,32.0,311.0697106898571,249.38923451332963,5.248366383513867e-05,2.7673751079455077e-05,0.0,0.0,0.0,7.933837937927723e-05,3.665362716770142e-05
66,3.3,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.0045357505047613515,0.8112722689896081,357,1.402752086528404,0.2231970105210934,circle,585.6108002260886,31.97342707037725,310.6377359933085,248.93712827866037,2.473572801411547,350.26195011100157,0.0045361022496645306,26.200417536534445,349.7084221435188,0.0044998645512982,585.0,32.0,311.06987134060006,249.3896619684435,5.513273873552604e-05,2.9070580313327673e-05,0.0,0.0,0.0,7.933837937927723e-05,3.665362716770142e-05
67,3.35,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.0045357505047613515,0.8112722689896081,357,1.402752086528404,0.2231970105210934,circle,585.6087056945569,31.97342707037725,310.6364420920521,248.93814296878404,2.4735691112624636,350.26195011100157,0.0045361022496645306,26.29436325678497,349.70856875006103,0.0044998580372952,585.0,32.0,311.0700397179498,249.39010997994032,5.790920587519975e-05,3.053458385461728e-05,0.0,0.0,0.0,7.933837937927723e-05,3.665362716770142e-05
68,3.4,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.0045357505047613515,0.8112722689896081,357,1.402752086528404,0.2231970105210934,circle,585.6072375178662,31.97342707037725,310.63553512516677,248.93885422139243,2.4735665246258156,350.26195011100157,0.0045361022496645306,26.38830897703549,349.7087224067843,0.0044998512100311,585.0,32.0,311.07021619353895,249.3905795363057,6.08191909041088e-05,3.2068991942961546e-05,0.0,0.0,0.0,7.933837937927723e-05,3.665362716770142e-05
69,3.45,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.0045357505047613515,0.8112722689896081,357,1.402752086528404,0.2231970105210934,circle,585.6062083881417,31.97342707037725,310.63489938103146,248.9393527787199,2.4735647115022115,350.26195011100157,0.0045361022496645306,26.482254697286013,349.70888345269253,0.0044998440544421,585.0,32.0,311.0704011568784,249.3910716735519,6.386911395240048e-05,3.3677190130795923e-05,0.0,0.0,0.0,7.933837937927723e-05,3.665362716770142e-05
70,3.5,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.0045357505047613515,0.8112722689896081,357,1.402752086528404,0.2231970105210934,circle,585.6054870104905,31.97342707037725,310.63445375129606,248.93970224680356,2.473563440575946,350.26195011100157,0.0045361022496645306,26.576200417536533,349.7090522430878,0.00449983655474,585.0,32.0,311.0705950162144,249.39158747750085,6.706570381025286e-05,3.5362726749053675e-05,0.0,0.0,0.0,7.933837937927723e-05,3.665362716770142e-05
71,3.55,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.0045357505047613515,0.8112722689896081,357,1.402752086528404,0.2231970105210934,circle,585.6049813525874,31.97342707037725,310.63414138265483,248.9399472106779,2.473562549704069,350.26195011100157,0.0045361022496645306,26.670146137787057,349.7092291503528,0.0044998286943776,585.0,32.0,311.0707981994315,249.39212808617847,7.04160127439266e-05,3.712932073213482e-05,0.0,0.0,0.0,7.933837937927723e-05,3.665362716770142e-05
72,3.6,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.0045347556332310645,0.8104384100219835,357,1.3995877767720075,0.22412802159923217,circle,585.604627170171,31.97342707037725,310.633922588162,248.94011879340474,2.47356192570056,350.26195011100157,0.0045361022496645306,26.764091858037578,349.70941456477215,0.0044998204560121,585.0,32.0,311.0710111549967,249.39269469232335,7.392743204815178e-05,3.898086981637455e-05,0.0,0.0,0.0,0.0003008588290413548,3.665362716770142e-05
73,3.65,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.004534755633231069,0.8110834650953201,357,1.4061920915496013,0.22412802159923734,circle,585.6043786719988,31.973427070377255,310.6337690803717,248.9402391785214,2.4735614878897842,350.26195011100157,0.0045361022496645306,26.8580375782881,349.7096088953912,0.0044998118214671,585.0,32.0,311.0712343529511,249.39328854601663,7.760770831654911e-05,4.092145913579344e-05,0.0,0.0,0.0,0.00030085882904038917,3.665362716770142e-05
74,3.7,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.004534755633231069,0.8110834650953201,357,1.4061920915496013,0.22412802159923734,circle,585.604204462594,31.973427070377255,310.6336614649195,248.94032357564095,2.4735611809583276,350.26195011100157,0.0045361022496645306,26.95198329853862,349.70981257092,0.004499802771692,585.0,32.0,311.07146828594625,249.39391095743835,8.146496055280797e-05,4.2955370227995184e-05,0.0,0.0,0.0,0.00030085882904038917,3.665362716770142e-05
75,3.75,587.0,31.0,310.0,248.0,351.8778197045105,585.2547451660041,32.21678383797157,310.79317629126115,249.1745353885475,349.85685465210867,349.85685465210867,0.004534755633231069,0.8110834650953201,357,1.4061920915496013,0.22412802159923734,circle,585.6040823257716,31.973427070377255,310.6335860180339,248.94038274759123,2.47356096576453,350.26195011100157,0.0045361022496645306,27.045929018789145,349.71002604067604,0.0044997932867204,585.0,32.0,311.07171347033295,249.39456329975448,8.550769803219415e-05,4.508709047340948e-05,0.0,0.0,0.0,0.00030085882904038917,3.665362716770142e-05
